""	"Unassigned"	"uncultured_bacterium"	"uncultured_soil_bacterium"	"metagenome"	"Sinimarinibacterium_sp."	"Bdellovibrio_bacteriovorus"	"bacterium_enrichment_culture_clone_SRAO_28"	"uncultured_organism"	"uncultured_Planctomycetales_bacterium"	"uncultured_prokaryote"	"Aquabacterium_citratiphilum"	"Flavobacterium_cauense"	"uncultured_delta_proteobacterium"	"uncultured_actinobacterium"	"Bacteriovorax_sp._F2"	"uncultured_Myxococcales_bacterium"	"Ignavibacteria_bacterium_RIFOXYC2_FULL_38_25"	"uncultured_planctomycete"	"bacterium_enrichment_culture_clone_B176(2011)"	"Chlorobi_bacterium_OLB5"	"Candidatus_Magasanikbacteria_bacterium_RIFOXYD1_FULL_40_23"	"gamma_proteobacterium_HdN1"	"Oleiharenicola_alkalitolerans"	"denitrifying_bacterium_enrichment_culture_clone_NOB_2_A7"	"Sinobacteraceae_bacterium"	"uncultured_Haliea_sp."	"Thermomonas_koreensis"	"wastewater_metagenome"	"uncultured_Saprospiraceae_bacterium"	"Atopobium_vaginae_DSM_15829"	"uncultured_beta_proteobacterium"	"uncultured_Bacteroidetes_bacterium"	"bacterium_enrichment_culture_clone_SRAO_34"	"bacterium_enrichment_culture_clone_KIST-JJY167"	"unidentified_marine_bacterioplankton"	"Terrimonas_sp._16-45A"	"uncultured_marine_bacterium"	"Solimonas_aquatica"	"Dongia_rigui"	"uncultured_Chloroflexi_bacterium"	"Vogesella_fluminis"	"uncultured_Verrucomicrobia_bacterium"	"uncultured_Xanthomonadaceae_bacterium"	"Ignavibacteria_bacterium_RIFCSPLOWO2_12_FULL_56_21"	"Candidatus_Nomurabacteria_bacterium_GW2011_GWE1_32_28"	"uncultured_bacterium_PHOS-HE25"	"uncultured_sludge_bacterium_A17"	"uncultured_Parcubacteria_group_bacterium"	"uncultured_Pelobacter_sp."	"uncultured_Chlorobiales_bacterium"	"uncultured_verrucomicrobium_DEV006"	"uncultured_Chlorobi_bacterium"	"uncultured_Chloroflexia_bacterium"	"uncultured_Verrucomicrobiales_bacterium"	"microbial_mat_metagenome"	"magnetic_coccus_MP17"	"uncultured_Rhodocyclaceae_bacterium"	"uncultured_gamma_proteobacterium"	"Omnitrophica_bacterium_OLB16"	"Candidatus_Nomurabacteria_bacterium_GW2011_GWB1_35_20"	"uncultured_spirochete"	"uncultured_sludge_bacterium_S41"	"uncultured_Planctomycetaceae_bacterium"	"denitrifying_bacterium_enrichment_culture_clone_NOB_2_F8"	"Pirellula_sp._Br1-4"	"Gemmatimonadetes_bacterium_SCN_70-22"	"uncultured_Nitrosomonadaceae_bacterium"	"uncultured_Desulfuromonadales_bacterium"	"uncultured_Sphingobacteriales_bacterium"	"Methylogaea_oryzae_JCM_16910"	"Sphingomonas_sp._JJ-A5"	"Candidatus_Woesebacteria_bacterium_GW2011_GWF1_31_35"	"uncultured_sludge_bacterium_A12b"	"uncultured_Alphaproteobacteria_bacterium"	"uncultured_bacterium_GKS2-30"	"uncultured_Flexibacter_sp."	"Flavobacterium_sp._DK6"	"uncultured_Magnetospirillum_sp."	"uncultured_Holophaga_sp."	"hydrothermal_vent_metagenome"	"Janthinobacterium_sp."	"uncultured_Desulfuromonadaceae_bacterium"	"uncultured_sludge_bacterium_H5"	"Arenimonas_daechungensis"	"Leptonema_illini"	"uncultured_bacterium_SBRH58"	"Candidatus_Adlerbacteria_bacterium_GW2011_GWC1_50_9"	"Candidatus_Nomurabacteria_bacterium_RIFCSPLOWO2_01_FULL_36_10b"	"bacterium_E2-14"	"bacterium_enrichment_culture_clone_EBa3"	"uncultured_bacterium_SJP-3"	"uncultured_Ignavibacteriales_bacterium"	"uncultured_Firmicutes_bacterium"	"Cenchrus_americanus"	"uncultured_Chlamydiales_bacterium"	"uncultured_Verrucomicrobium_sp."	"uncultured_Actinobacteridae_bacterium"	"Gaiella_sp._EBR4-RS1"	"uncultured_bacterium_PHOS-HE93"	"uncultured_Opitutus_sp."	"Lacibacterium_aquatile"	"uncultured_Sterolibacterium_sp."	"Methylophilaceae_bacterium"	"uncultured_verrucomicrobium_DEV114"	"Planctomycetes_bacterium_RIFOXYD2_FULL_41_16"	"uncultured_Caldilineae_bacterium"	"uncultured_Defluviicoccus_sp."	"uncultured_Rickettsiales_bacterium"	"uncultured_Chlamydia_sp."	"uncultured_Acidimicrobiia_bacterium"	"uncultured_Roseobacter_sp."	"denitrifying_bacterium_enrichment_culture_clone_NOA_1_E9"	"uncultured_bacterium_GR/GS-296.II.271"	"Anaeromyxobacter_dehalogenans"	"unidentified_eubacterium_clone_BSV40"	"Novosphingobium_sp."	"Verrucomicrobia_bacterium_ADurb.Bin474"	"Spartobacteria_bacterium_WX31"	"uncultured_verrucomicrobium_DEV008"	"Parcubacteria_bacterium_C7867-005"	"uncultured_Acidobacteriales_bacterium"	"Candidatus_Nomurabacteria_bacterium_RIFCSPHIGHO2_02_40_30"	"planctomycete_A-2"	"Gemmatimonadetes_bacterium_LX87"	"marine_metagenome"	"Chitinimonas_viridis"	"Candidatus_Kaiserbacteria_bacterium_RIFOXYB1_FULL_46_14"	"Deltaproteobacteria_bacterium_GWC2_55_46"	"Candidatus_Methylomirabilis_oxyfera"	"Polynucleobacter_cosmopolitanus"	"uncultured_Desulfovirga_sp."	"uncultured_sludge_bacterium"	"uncultured_bacterium_PHOS-HC15"	"bacterium_WH5-6"	"unidentified"	"Bacteroidetes_bacterium_GWF2_49_14"	"uncultured_verrucomicrobium_DEV020"	"planctomycete_WY69"	"Planctomycetes_bacterium"	"Parcubacteria_group_bacterium_GW2011_GWD2_43_10"	"uncultured_Legionellales_bacterium"	"alpha_proteobacterium_MTB-KTN92"	"uncultured_Conexibacteraceae_bacterium"	"Acidobacterium_sp._WY65"	"bacterium_RS5A"	"uncultured_soil_bacterium_PBS-25"	"uncultured_Prosthecobacter_sp."	"uncultured_Cystobacterineae_bacterium"	"uncultured_sludge_bacterium_A21"	"Parcubacteria_group_bacterium_GW2011_GWA1_40_21"	"uncultured_Chromatiaceae_bacterium"	"Candidatus_Nomurabacteria_bacterium_RIFCSPHIGHO2_02_FULL_38_15"	"uncultured_Cytophaga_sp."	"Solirubrobacterales_bacterium_67-14"	"uncultured_Chloroflexus_sp."	"Candidatus_Abawacabacteria_bacterium_RBG_16_42_10"	"Candidatus_Collierbacteria_bacterium_RIFOXYC2_FULL_43_15"	"uncultured_Acanthamoeba"	"bacterium_enrichment_culture_clone_Anammox_11"	"uncultured_Acidobacteria_bacterium"	"uncultured_cyanobacterium"	"uncultured_eubacterium_WCHD3-88"	"uncultured_sludge_bacterium_H8"	"Candidatus_Peregrinibacteria_bacterium_GW2011_GWF2_33_10"	"uncultured_Devosia_sp."	"uncultured_bacterium_contig00007"	"uncultured_verrucomicrobium_DEV055"	"Parcubacteria_group_bacterium_GW2011_GWA2_40_14"	"uncultured_Zavarzinella_sp."	"Methylococcaceae_bacterium"	"uncultured_proteobacterium"	"bacterium_enrichment_culture_clone_SRAO_47"	"Candidatus_Komeilibacteria_bacterium_RIFOXYC1_FULL_37_11"	"Methyloparacoccus_murrellii"	"uncultured_Sphingobacterium_sp."	"uncultured_Denitratisoma_sp."	"bacterium_enrichment_culture_clone_EBa7"	"groundwater_metagenome"	"Alphaproteobacteria_bacterium_RIFCSPHIGHO2_01_FULL_41_14"	"Candidatus_Brocadia_caroliniensis"	"anammox_bacterium_enrichment_culture_clone_Udec-3"	"Myxococcales_bacterium_enrichment_culture_clone_11380"	"Candidatus_Colwellbacteria_bacterium_RBG_13_48_8"	"uncultured_Syntrophaceae_bacterium"	"Candidatus_Magasanikbacteria_bacterium_GW2011_GWA2_37_8"	"uncultured_Bacteroidales_bacterium"	"Bdellovibrionales_bacterium_RBG_16_40_8"	"uncultured_sludge_bacterium_A31"	"bacterium_enrichment_culture_clone_Anammox_3"	"soil_bacterium_WWH121"	"uncultured_Xiphinematobacteriaceae_bacterium"	"uncultured_bacterium_gp6"	"uncultured_Litorilinea_sp."	"uncultured_green_sulfur_bacterium_GR-296.II.73"	"Parcubacteria_group_bacterium_CG1_02_50_68"	"Burkholderiales_bacterium_Beta_02"	"uncultured_sludge_bacterium_A40"	"uncultured_bacterium_GC55"	"Candidatus_Magasanikbacteria_bacterium_RIFOXYD2_FULL_36_9"	"uncultured_soil_bacterium_PBS-III-30"	"uncultured_Microgenomates_group_bacterium"	"denitrifying_bacterium_enrichment_culture_clone_NOA_1_A8"	"uncultured_Gemmatimonadetes_bacterium"	"uncultured_Methylococcaceae_bacterium"	"uncultured_Geobacter_sp."	"Parcubacteria_group_bacterium_GW2011_GWF2_52_12"	"uncultured_Solibacteraceae_bacterium"	"delta_proteobacterium_WX152"	"bacterium_RS25G"	"Chlamydiales_bacterium_CRIB33"	"uncultured_Candidatus_Rhabdochlamydia_sp."	"Hydrocarboniphaga_daqingensis"	"Deltaproteobacteria_bacterium_RIFCSPLOWO2_02_FULL_40_36"	"Caedimonas_varicaedens"	"uncultured_sludge_bacterium_S14"	"Estrella_lausannensis"	"Flavisolibacter_ginsengisoli"	"Caedibacter_taeniospiralis"	"Chlamydiales_bacterium_CRIB_32"	"Candidatus_Cyrtobacter_zanobii"	"uncultured_rape_rhizosphere_bacterium_wr0025"	"Planctomyces_sp._SCGC_AG-212-M04"	"uncultured_sulfur-oxidizing_symbiont_bacterium"	"uncultured_Syntrophobacteraceae_bacterium"	"Nocardioides_dilutus"	"uncultured_Planctomycetia_bacterium"	"Veillonella_montpellierensis"	"Prevotella_timonensis"	"Parcubacteria_group_bacterium_ADurb.Bin326"	"uncultured_Peptococcaceae_bacterium"	"Candidatus_Yanofskybacteria_bacterium_GW2011_GWF1_44_227"	"uncultured_anaerobic_ammonium-oxidizing_bacterium"	"agricultural_soil_bacterium_SC-I-28"	"uncultured_Bellilinea_sp."	"Acanthamoeba_sp."	"uncultured_bacterium_gp7"	"uncultured_Rhizobiales_bacterium"	"Lentisphaerae_bacterium_GWF2_50_93"	"Leptospira_licerasiae_serovar_Varillal"	"uncultured_bacterium_mle1-8"	"Thiobacter_sp._enrichment_culture_clone_35Fe79"	"Novispirillum_itersonii"	"uncultured_Rhodospirillaceae_bacterium"	"uncultured_compost_bacterium"	"uncultured_Conexibacter_sp."	"uncultured_Ignavibacterium_sp."	"uncultured_Hyphomicrobiaceae_bacterium"	"uncultured_Thermobaculum_sp."	"uncultured_candidate_division_SR1_bacterium"	"bacterium_enrichment_culture_clone_B55(2011)"	"uncultured_Desulfobulbaceae_bacterium"	"uncultured_Clostridiales_bacterium"	"uncultured_Cytophagales_bacterium"	"uncultured_bacterium_corvenA4"	"uncultured_Acidimicrobiaceae_bacterium"	"Parcubacteria_bacterium_C7867-006"	"bacterium_enrichment_culture_clone_12631"	"Chitinilyticum_litopenaei_DSM_21440"	"Candidatus_Nucleicultrix_amoebiphila_FS5"	"uncultured_Gram-positive_bacterium"	"uncultured_Alicyclobacillaceae_bacterium"	"Chitinilyticum_aquatile"	"Nitrosomonas_sp._PY1"	"uncultured_sludge_bacterium_A8"	"uncultured_Bradyrhizobiaceae_bacterium"	"uncultured_soil_bacterium_PBS-III-18"	"uncultured_Ruminococcaceae_bacterium"	"uncultured_Lutispora_sp."	"uncultured_candidate_division_WWE3_bacterium"	"Lentisphaerae_bacterium_RIFOXYA12_64_32"	"uncultured_Rhodospirillales_bacterium"	"uncultured_sludge_bacterium_A9"	"Candidatus_Zambryskibacteria_bacterium_RIFCSPLOWO2_12_FULL_39_16"	"uncultured_Caldilineales_bacterium"	"unidentified_eubacterium_clone_BSV81"	"Candidatus_Omnitrophus_fodinae_SCGC_AAA011-A17"	"uncultured_Dongia_sp."	"methanotrophic_bacterium_GFS-K6"	"uncultured_eubacterium_WCHB1-84"	"uncultured_Epsilonproteobacteria_bacterium"	"agricultural_soil_bacterium_SC-I-16"	"bacterium_Ellin6543"	"uncultured_verrucomicrobium_DEV045"	"uncultured_Fibrobacteres_bacterium"	"uncultured_Phyllobacteriaceae_bacterium"	"uncultured_Gemmata_sp."	"uncultured_bacterium_SJA-35"	"Chloroflexi_bacterium_OLB14"	"Escherichia_coli"	"Streptomyces_sp._Q1"	"Permianibacter_aggregans"	"uncultured_eubacterium_WCHB1-54"
"Caedimonas_varicaedens"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1
"uncultured_sludge_bacterium_S14"	0	0	0	0	0	0	-0.845154254728517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845154254728517	1	0	-0.845154254728517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.92	0	0	0	0.845154254728517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.826184389323165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.898026510133875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Estrella_lausannensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845154254728517	0	0	0	0	0	0	0	-0.845154254728517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845154254728517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.845154254728517	0	0.845154254728517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.826184389323165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.857492925712544	0	0.92	0	0	0	0	0	0.826184389323165	0	-0.823193208684042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Flavisolibacter_ginsengisoli"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
"Caedibacter_taeniospiralis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"Chlamydiales_bacterium_CRIB_32"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"Candidatus_Cyrtobacter_zanobii"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
"uncultured_rape_rhizosphere_bacterium_wr0025"	0	0	0	0	0.845154254728517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845154254728517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845154254728517	0	0	0	0	0	0	0	0	0	0	-0.845154254728517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.898026510133875	0	0.857492925712544	0.845154254728517	0	0	0	0	0	0.845154254728517	0	0	0	0	0	0	0	0	0	0	0	0.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.857492925712544	0	0	0	0	0	0	0.826184389323165	0	0	-0.823193208684042	0	0	0.92	0	0	0	0	0	0	0	0	0	0	0	0.92	0	-0.823193208684042	0.857492925712544	0	0	0	0.857492925712544	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845154254728517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Planctomyces_sp._SCGC_AG-212-M04"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845154254728517	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845154254728517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.826184389323165	0	-0.823193208684042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.845154254728517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.845154254728517	0	0	0	0	0	0	0	0	0	0	0	0	0.845154254728517	0	0	0	0	0	0	1	0	0	0	0	-0.845154254728517	0	0	0	0	0	0.845154254728517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.898026510133875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"uncultured_sulfur-oxidizing_symbiont_bacterium"	0	0	0	0.828571428571429	0.942857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.828571428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.880406274042429	0	0	0	0	0.828571428571429	0	0	0	0	0	0	0	0	0	0	-0.942857142857143	0	0	0	0	0	0	0	0.942857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.885714285714286	0	0	-0.880406274042429	0	0	0	0.94112394811432	0	0.985610760609162	0	0	0	0	0	0	0.885714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.927633657043918	0	0	0	0	0	0	0.880406274042429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845154254728517	0	0	0	0	0	0	0	0	0	0	0	-0.94112394811432	0	0	0	0	0	0	0	0	0	0.845154254728517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"uncultured_Syntrophobacteraceae_bacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"Nocardioides_dilutus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
